Year,Team,Conference,Wins,Losses,Bowl Game,Average Attendance
2018,Rutgers,Big Ten,1,11,False,46501.833333333336
2018,Kansas,Big 12,3,9,False,34970.833333333336
2018,Indiana,Big Ten,5,7,False,48622.916666666664
2018,Baylor,Big 12,7,6,True,50408.083333333336
2018,Presbyterian,Big South,2,8,False,
2018,Maine,CAA,10,4,True,16096.0
2018,Campbell,Big South,6,5,False,2047.0
2018,Lamar,Southland,7,5,False,52126.0
2018,Angelo State,Lone Star,0,1,False,
2018,Virginia Tech,ACC,6,7,True,53321.916666666664
2018,Ball State,Mid-American,4,8,False,19705.75
2018,UCF,American Athletic,12,1,True,41903.75
2018,St. Augustine's,CIAA,0,2,False,
2018,Davidson,Pioneer,6,5,False,
2018,Jackson State,SWAC,5,5,False,29176.0
2018,University of Mount Union,Ohio,0,1,True,
2018,Tennessee State,OVC,4,5,False,27340.0
2018,Austin Peay,OVC,5,6,False,92746.0
2018,Ferris State,GLIAC,0,1,True,
2018,Michigan State,Big Ten,7,6,True,69528.75
2018,Vanderbilt,SEC,6,7,True,43795.25
2018,South Dakota State,MVFC,10,3,True,
2018,UCLA,Pac-12,3,9,False,53319.333333333336
2018,Purdue,Big Ten,6,7,True,53390.666666666664
2018,Wake Forest,ACC,7,6,True,33104.75
2018,USC,Pac-12,5,7,False,55111.333333333336
2018,Arizona State,Pac-12,7,6,True,49942.416666666664
2018,Princeton,Ivy,10,0,False,
2018,Western Kentucky,Conference USA,3,9,False,22515.333333333332
2018,Georgia,SEC,11,3,True,86008.76923076923
2018,UAlbany,CAA,3,8,False,34486.0
2018,Sam Houston,Southland,6,5,False,
2018,Penn State,Big Ten,9,4,True,86638.33333333333
2018,Miami,ACC,7,6,True,55272.916666666664
2018,Howard,MEAC,4,6,False,16758.5
2018,Chattanooga,Southern,6,5,False,72832.0
2018,Pennsylvania,Ivy,6,4,False,
2018,Houston,American Athletic,8,5,True,31176.833333333332
2018,Mississippi Valley State,SWAC,1,10,False,
2018,South Alabama,Sun Belt,3,9,False,21449.5
2018,Boise State,Mountain West,10,3,False,31107.53846153846
2018,Georgia Southern,Sun Belt,10,3,True,20098.916666666668
2018,BYU,FBS Independents,7,6,True,51006.0
2018,Truman State,Great Lakes,1,0,False,
2019,Oregon,Pac-12,12,2,True,53806.07692307692
2019,Kentucky State,SIAC,2,0,False,
2019,Kennesaw State,Big South,11,3,False,18679.0
2019,North Carolina,ACC,7,6,True,49408.916666666664
2019,Wisconsin,Big Ten,10,4,True,71662.53846153847
2019,Western Illinois,MVFC,1,11,False,24453.0
2019,Ole Miss,SEC,4,8,False,57411.25
2019,Arkansas,SEC,2,10,False,59528.25
2019,South Dakota State,MVFC,8,5,False,49112.0
2019,Sacramento State,Big Sky,9,4,False,36660.0
2019,Alabama State,SWAC,5,6,False,46011.0
2019,Tennessee State,OVC,3,9,False,20912.0
2019,Miami,ACC,6,7,True,49098.25
2019,Dayton,Pioneer,8,3,False,
2019,Sam Houston,Southland,7,5,False,13749.0
2019,South Dakota,MVFC,5,7,False,82181.0
2019,Murray State,OVC,4,8,False,59053.5
2019,North Texas,Conference USA,4,8,False,21743.583333333332
2019,Alcorn State,SWAC,9,4,True,31076.0
2019,Michigan,Big Ten,9,4,True,91064.66666666667
2019,UAlbany,CAA,9,5,False,12207.0
2019,Old Dominion,Conference USA,1,11,False,22797.416666666668
2019,Boston College,ACC,6,7,True,43332.416666666664
2019,Wofford,Southern,8,4,False,81500.0
2019,Weber State,Big Sky,11,4,True,27198.0
2019,Toledo,Mid-American,6,6,False,21559.166666666668
2019,Louisiana Tech,Conference USA,10,3,True,25622.333333333332
2019,Butler,Pioneer,3,9,False,
2019,Clemson,ACC,14,1,True,71008.69230769231
2019,Bryant,NEC,4,8,False,
2019,East Tennessee State,Southern,3,9,False,22505.0
2019,BYU,FBS Independents,7,6,True,47656.333333333336
2019,Edward Waters,SIAC,0,2,False,
2019,Davidson,Pioneer,8,4,False,
2019,Florida State,ACC,6,7,True,55663.75
2019,Georgia Tech,ACC,3,9,False,45237.416666666664
2019,Oregon State,Pac-12,5,7,False,35595.583333333336
2019,West Virginia,Big 12,5,7,False,53160.916666666664
2019,Mercer,Southern,4,8,False,50500.0
2019,Colorado,Pac-12,5,7,False,48604.833333333336
2019,Morehead State,Pioneer,5,7,False,
2019,Stetson,Pioneer,7,4,False,
2019,Virginia Union,CIAA,1,0,False,
2019,Lincoln (PA),CIAA,0,1,False,
2019,Merrimack,FCS Independents,6,5,False,
2019,Dartmouth,Ivy,9,1,False,
2019,Missouri,SEC,6,6,False,50350.75
2019,Minnesota,Big Ten,11,2,True,44411.833333333336
2019,New Mexico,Mountain West,2,10,False,22944.333333333332
2019,University Of Charleston (WV),Mountain East,1,0,False,
2019,Lindenwood,Great Lakes,0,1,False,
2019,Washington State,Pac-12,6,7,True,39656.75
2019,Arizona State,Pac-12,8,5,True,48534.75
2019,Florida International,Conference USA,6,7,True,15952.916666666666
2019,North Greenville,Gulf South,0,1,False,
2019,Virginia,ACC,9,5,True,52334.07692307692
2019,Texas Tech,Big 12,4,8,False,55904.416666666664
2019,Simon Fraser,Great Northwest,0,1,False,
2019,Kent State,Mid-American,7,6,True,28174.916666666668
2019,Louisiana,Sun Belt,11,3,True,17957.923076923078
2019,Hawai'i,Mountain West,10,5,True,26187.928571428572
2019,Princeton,Ivy,8,2,False,
2019,Pittsburgh,ACC,8,5,True,48076.5
2019,Maine,CAA,6,6,False,17929.5
2019,Virginia St,CIAA,0,1,False,
2019,Penn State,Big Ten,11,2,True,90712.08333333333
2019,Yale,Ivy,9,1,False,
2019,Purdue,Big Ten,4,8,False,56834.833333333336
2019,Tulane,American Athletic,7,6,True,29576.166666666668
2019,Villanova,CAA,9,4,False,
2019,Middle Tennessee,Conference USA,4,8,False,25808.5
2019,Illinois State,MVFC,10,5,False,14568.0
2019,Wisconsin-Whitewater,Wisconsin,0,1,True,
2019,Columbia,Ivy,3,7,False,
2019,Prairie View A&M,SWAC,6,5,False,29360.0
2019,Texas,Big 12,8,5,True,77511.25
2019,North Alabama,Big South,4,7,False,
2019,Lamar,Southland,4,8,False,97195.0
2019,Lafayette,Patriot,4,8,False,
2019,Utah State,Mountain West,7,6,True,28100.916666666668
2019,Western New Mexico,Lone Star,0,1,False,
2019,Texas State,Sun Belt,3,9,False,24829.833333333332
2019,Tarleton State,Lone Star,1,0,False,
2019,Eastern Michigan,Mid-American,6,7,True,19877.666666666668
2019,Cincinnati,American Athletic,11,3,True,39136.38461538462
2019,William & Mary,CAA,5,7,False,41672.0
2019,Alabama,SEC,11,2,True,92791.16666666667
2019,Houston,American Athletic,4,8,False,31753.75
2019,Bucknell,Patriot,3,8,False,26378.0
2019,Georgia State,Sun Belt,7,6,True,22698.916666666668
2019,Massachusetts,FBS Independents,1,11,False,17313.0
2019,UT Martin,OVC,7,5,False,60751.0
2019,Valparaiso,Pioneer,1,11,False,
2019,Troy,Sun Belt,5,7,False,22289.916666666668
2019,South Carolina,SEC,4,8,False,77919.33333333333
2019,San Diego State,Mountain West,10,3,True,26588.75
2019,Central Connecticut,NEC,11,2,False,17286.0
2019,Tennessee,SEC,8,5,True,82801.41666666667
2019,Cal Poly,Big Sky,3,8,False,33585.0
2019,Central State (OH),SIAC,0,1,False,
2019,SE Louisiana,Southland,8,5,False,45238.0
2019,Georgia,SEC,12,2,True,83397.76923076923
2019,Harvard,Ivy,4,6,False,
2019,Colorado State,Mountain West,4,8,False,29338.083333333332
2019,Southern Illinois,MVFC,7,5,False,17350.0
2019,Minnesota State Mankato,Northern Sun,0,1,True,
2019,UConn,American Athletic,2,10,False,23985.083333333332
2019,Memphis,American Athletic,12,2,True,30995.923076923078
2019,Wyoming,Mountain West,8,5,True,22821.333333333332
2019,Howard,MEAC,2,10,False,32761.0
2019,Lehigh,Patriot,4,7,False,
2019,Fresno State,Mountain West,4,8,False,28318.666666666668
2019,Marshall,Conference USA,8,5,True,21029.333333333332
2019,Navy,American Athletic,11,2,True,35495.583333333336
2019,Western New England,Commonwealth Coast,0,1,False,
2019,UL Monroe,Sun Belt,5,7,False,23314.25
2019,Houston Christian,Southland,5,7,False,34646.0
2019,Incarnate Word,Southland,5,7,False,26295.5
2019,Iowa State,Big 12,7,6,True,58133.5
2019,Jacksonville,Pioneer,3,9,False,
2019,Southeast Missouri State,OVC,9,4,False,56620.0
2019,Maryland,Big Ten,3,9,False,44755.416666666664
2019,Truman State,Great Lakes,2,0,False,
2019,North Carolina A&T,MEAC,9,3,True,38313.0
2019,Air Force,Mountain West,11,2,True,29063.083333333332
2019,Indiana,Big Ten,8,5,True,51961.0
2019,Bethune-Cookman,MEAC,7,4,False,52036.0
2019,Towson,CAA,7,5,False,79126.0
2019,Western Kentucky,Conference USA,9,4,True,19248.5
2019,Stony Brook,CAA,5,7,False,22247.0
2019,Samford,Southern,5,7,False,80692.0
2019,Elizabeth City State,CIAA,0,2,False,
2019,The Citadel,Southern,6,6,False,42871.0
2019,Marist,Pioneer,4,7,False,
2019,Kansas,Big 12,3,9,False,43547.916666666664
2019,South Carolina State,MEAC,8,3,False,31368.0
2019,Tennessee Tech,OVC,6,6,False,16022.0
2019,Elon,CAA,5,6,False,24079.0
2019,Brown,Ivy,2,8,False,
2019,Delaware State,MEAC,2,10,False,
2019,Michigan State,Big Ten,7,6,True,69687.41666666667
2019,Duke,ACC,5,7,False,36137.416666666664
2019,Idaho,Big Sky,5,7,False,66670.5
2019,UTSA,Conference USA,4,8,False,27099.166666666668
2019,NC State,ACC,4,8,False,51028.25
2019,Texas A&M,SEC,8,5,True,90785.0
2019,Youngstown State,MVFC,6,6,False,
2019,West Florida,Gulf South,1,0,True,
2019,East Carolina,American Athletic,4,8,False,32525.666666666668
2019,North Dakota State,MVFC,16,0,True,
2019,UTEP,Conference USA,1,11,False,21734.166666666668
2019,Jacksonville State,OVC,6,6,False,
2019,Austin Peay,OVC,11,4,False,
2019,Eastern Kentucky,OVC,7,5,False,48808.0
2019,Nevada,Mountain West,7,6,True,20844.583333333332
2019,Mars Hill,South Atlantic,0,1,False,
2019,App State,Sun Belt,13,1,True,28759.0
2019,Tulsa,American Athletic,4,8,False,26138.75
2019,Rutgers,Big Ten,2,10,False,46220.416666666664
2019,Kentucky,SEC,8,5,True,56370.083333333336
2019,South Florida,American Athletic,4,8,False,32956.166666666664
2019,Mississippi College,Gulf South,0,1,False,
2019,West Virginia Wesleyan,Mountain East,0,1,False,
2019,Kansas State,Big 12,8,5,True,53911.666666666664
2019,Fort Valley State,SIAC,0,1,False,
2019,Florida A&M,MEAC,9,2,False,44073.0
2019,Boise State,Mountain West,12,2,True,31449.30769230769
2019,South Alabama,Sun Belt,2,10,False,23562.083333333332
2019,Missouri S&T,Great Lakes,1,0,False,
2019,Chattanooga,Southern,6,6,False,86208.0
2019,Florida Atlantic,Conference USA,11,3,True,22604.30769230769
2019,Northwestern,Big Ten,3,9,False,45363.0
2019,North Carolina Central,MEAC,4,8,False,
2019,Mississippi State,SEC,6,7,True,61913.0
2019,UC Davis,Big Sky,5,7,False,44168.0
2019,Northern Colorado,Big Sky,2,10,False,20532.5
2019,Central Washington,Great Northwest,0,1,False,
2019,UNLV,Mountain West,4,8,False,22251.583333333332
2019,Campbell,Big South,6,5,False,23172.0
2019,Savannah St,SIAC,0,2,False,
2019,Monmouth,Big South,11,3,False,15021.0
2019,Eastern Washington,Big Sky,7,5,False,65709.0
2019,Eastern Illinois,OVC,1,11,False,37784.0
2019,Army,FBS Independents,5,8,False,38660.692307692305
2019,Buffalo,Mid-American,8,5,True,23084.916666666668
2019,Miami (OH),Mid-American,8,6,True,29020.23076923077
2019,Nicholls,Southland,9,5,False,35174.0
2019,Georgetown,Patriot,5,6,False,
2019,East Stroudsburg University,Pennsylvania State Athletic,1,0,False,
2019,Abilene Christian,Southland,5,7,False,38870.0
2019,Ohio State,Big Ten,13,1,True,86227.76923076923
2019,Temple,American Athletic,8,5,True,28044.833333333332
2019,Western Michigan,Mid-American,7,6,True,23280.75
2019,Mississippi Valley State,SWAC,2,9,False,
2019,West Virginia State,Mountain East,0,1,False,
2019,Central Michigan,Mid-American,8,6,True,21994.0
2019,Baylor,Big 12,11,3,True,44455.307692307695
2019,James Madison,CAA,14,2,True,61891.0
2019,Washington,Pac-12,8,5,True,58317.083333333336
2019,North Dakota,FCS Independents,7,5,False,
2019,California,Pac-12,8,5,True,46347.666666666664
2019,Northern Iowa,MVFC,10,5,False,61500.0
2019,Robert Morris,NEC,7,5,False,18412.0
2019,Arkansas State,Sun Belt,8,5,True,25808.083333333332
2019,Ball State,Mid-American,5,7,False,15586.666666666666
2019,Northern Arizona,Big Sky,4,8,False,40741.0
2019,St. Francis (PA),NEC,6,6,False,
2019,Oklahoma Panhandle St,Independent DII,0,1,False,
2019,New Mexico State,FBS Independents,2,10,False,28004.0
2019,Utah,Pac-12,11,3,True,47557.846153846156
2019,Vanderbilt,SEC,3,9,False,43969.666666666664
2019,San Diego,Pioneer,9,3,False,
2019,Montana State,Big Sky,11,4,True,54183.0
2019,Arkansas-Pine Bluff,SWAC,6,5,False,40422.0
2019,Gardner-Webb,Big South,3,9,False,25118.5
2019,Northern Illinois,Mid-American,5,7,False,21533.166666666668
2019,UCF,American Athletic,10,3,True,36919.0
2019,Louisville,ACC,8,5,True,45720.0
2019,Liberty,FBS Independents,8,5,True,22854.666666666668
2019,Franklin Pierce,Northeast 10,0,1,False,
2019,Walsh,Great Midwest Athletic,0,1,False,
2019,Midwestern State,Lone Star,1,0,False,
2019,Charleston Southern,Big South,6,6,False,70698.0
2019,Drake,Pioneer,6,5,False,
2019,Tuskegee,SIAC,0,1,False,
2019,Oklahoma State,Big 12,8,5,True,54177.666666666664
2019,Morehouse College,SIAC,0,1,False,
2019,Charlotte,Conference USA,7,6,True,20774.916666666668
2019,Rhode Island,CAA,2,10,False,34190.5
2019,Portland State,Big Sky,5,7,False,46061.5
2019,McNeese,Southland,7,5,False,55509.0
2019,Richmond,CAA,5,7,False,30111.0
2019,Texas Southern,SWAC,0,11,False,18183.0
2019,Norfolk State,MEAC,5,7,False,17801.5
2019,Central Arkansas,Southland,9,4,False,20292.5
2019,Cornell,Ivy,4,6,False,
2019,UAB,Conference USA,9,5,True,26443.23076923077
2019,Coastal Carolina,Sun Belt,5,7,False,16448.666666666668
2019,Wake Forest,ACC,8,5,True,35511.75
2019,Shaw,CIAA,0,1,False,
2019,Indiana State,MVFC,5,7,False,32611.0
2019,Shorter,Gulf South,0,1,False,
2019,Hampton,Big South,5,7,False,18944.0
2019,Lane College,SIAC,0,2,False,
2019,Northwestern State,Southland,3,9,False,100334.0
2019,Southern Utah,Big Sky,3,9,False,17421.0
2019,UVA Wise,South Atlantic,0,1,False,
2019,Missouri State,MVFC,1,10,False,18746.0
2019,North Central College,CCIW,1,0,True,
2019,Grambling,SWAC,6,5,False,25750.5
2019,Western Carolina,Southern,3,9,False,78751.0
2019,Jackson State,SWAC,4,8,False,14511.0
2019,Syracuse,ACC,5,7,False,39798.416666666664
2019,Southern,SWAC,8,5,False,34487.0
2019,Long Island University,NEC,0,10,False,
2019,Notre Dame,FBS Independents,11,2,True,72896.16666666667
2019,North Carolina Wesleyan,USA South,0,1,False,
2019,TCU,Big 12,5,7,False,50894.75
2019,SMU,American Athletic,10,3,True,29312.916666666668
2019,Alabama A&M,SWAC,7,5,False,
2019,Pennsylvania,Ivy,5,5,False,
2019,Iowa,Big Ten,10,3,True,70089.75
2019,Arizona,Pac-12,4,8,False,42165.75
2019,Fordham,Patriot,4,8,False,10123.0
2019,Virginia Tech,ACC,8,5,True,55829.083333333336
2019,Sacred Heart,NEC,7,5,False,
2019,Akron,Mid-American,0,12,False,17366.0
2019,Georgia Southern,Sun Belt,7,6,True,25121.833333333332
2019,Delaware,CAA,5,7,False,44141.0
2019,Nebraska,Big Ten,5,7,False,70913.91666666667
2019,Western Colorado,Rocky Mountain,0,1,False,
2019,Rice,Conference USA,3,9,False,20174.5
2019,Auburn,SEC,9,4,True,84172.25
2019,Illinois,Big Ten,6,7,True,41582.916666666664
2019,VMI,Southern,5,7,False,24811.0
2019,Wagner,NEC,1,11,False,16929.0
2019,Louisiana College,American Southwest,0,1,False,
2019,LSU,SEC,15,0,True,86596.38461538461
2019,Presbyterian,Big South,1,10,False,
2019,Colgate,Patriot,4,8,False,33101.0
2019,Holy Cross,Patriot,7,6,False,34553.0
2019,New Hampshire,CAA,6,5,False,11756.0
2019,Duquesne,NEC,6,5,False,
2019,Southern Miss,Conference USA,7,6,True,31606.416666666668
2019,Florida,SEC,11,2,True,80082.91666666667
2019,Catholic,NEWMAC,0,1,False,
2019,San José State,Mountain West,5,7,False,21758.833333333332
2019,Furman,Southern,8,5,False,36332.5
2019,Bowling Green,Mid-American,3,9,False,23799.083333333332
2019,Idaho State,Big Sky,3,9,False,51684.0
2019,UCLA,Pac-12,4,8,False,42940.5
2019,Montana,Big Sky,10,4,False,49098.0
2019,USC,Pac-12,8,5,True,59399.5
2019,Morgan State,MEAC,3,9,False,22819.0
2019,Stanford,Pac-12,4,8,False,40061.833333333336
2019,Stephen F. Austin,Southland,3,9,False,43013.0
2019,Oklahoma,Big 12,12,2,True,69153.53846153847
2019,Ohio,Mid-American,7,6,True,18802.666666666668
2020,Southern Virginia,USA South,0,3,False,
2020,Georgia,SEC,8,2,True,17331.11111111111
2020,South Carolina State,MEAC,3,1,False,
2020,Michigan,Big Ten,2,4,False,473.8333333333333
2020,Hillsdale,Great Midwest Athletic,2,2,False,
2020,Nebraska,Big Ten,3,5,False,517.2857142857143
2020,Lenoir-Rhyne,South Atlantic,3,1,False,
2020,Manchester,Heartland,0,5,False,
2020,Bridgewater (VA),Old Dominion,2,2,False,
2020,Tulane,American Athletic,6,6,True,3951.5
2020,South Florida,American Athletic,1,8,False,5575.0
2020,Oklahoma,Big 12,9,2,True,19681.5
2020,Benedictine University,NACC,2,1,False,
2020,Quincy,Great Lakes,0,2,False,
2020,Lakeland,NACC,3,0,False,
2020,Morehead State,Pioneer,4,3,False,
2020,Louisville,ACC,4,7,False,8272.545454545454
2020,Montana,Big Sky,2,0,False,
2020,Saint Vincent,Presidents',2,2,False,
2020,Lafayette,Patriot,2,1,False,
2020,Monmouth,Big South,3,1,False,
2020,Missouri State,MVFC,5,5,False,22700.0
2020,Limestone,South Atlantic,1,3,False,
2020,Angelo State,Lone Star,1,1,False,
2020,Ohio State,Big Ten,7,1,True,1586.4
2020,Denison University,North Coast,1,0,False,
2020,Merrimack,NEC,0,3,False,
2020,South Carolina,SEC,2,8,False,14093.4
2020,Eastern Illinois,OVC,1,5,False,
2020,Northern Arizona,Big Sky,3,2,False,
2020,North Dakota,MVFC,5,2,True,
2020,William Jewell,Great Lakes,0,3,False,
2020,Olivet College,Michigan,1,3,False,
2020,Wisconsin,Big Ten,4,3,True,341.6666666666667
2020,South Dakota,MVFC,1,3,False,
2020,Rockford,NACC,1,3,False,
2020,Wingate,South Atlantic,2,2,False,
2020,McMurry,American Southwest,2,3,False,
2020,Concord University,Mountain East,1,0,False,
2020,Northwestern (MN),Upper Midwest,1,1,False,
2020,Greenville,Upper Midwest,1,3,False,
2020,Sewanee,Southern Athletic,0,1,False,
2020,Shorter,Gulf South,2,2,False,
2020,Bluffton,Heartland,3,4,False,
2020,Mary Hardin-Baylor,American Southwest,5,0,False,
2020,Nicholls,Southland,4,3,False,
2020,Utah,Pac-12,3,2,False,51.8
2020,Puget Sound,Northwest,2,2,False,
2020,Presbyterian,Pioneer,4,3,False,
2020,Louisiana,Sun Belt,10,1,True,5087.8
2020,Tiffin,Great Midwest Athletic,5,0,False,
2020,Iowa State,Big 12,9,3,True,12646.7
2020,Indiana,Big Ten,6,2,True,566.7142857142857
2020,Wyoming,Mountain West,2,4,False,1618.3333333333333
2020,William Paterson,New Jersey,0,1,False,
2020,Greensboro College,USA South,1,2,False,
2020,Liberty,FBS Independents,10,1,True,1455.8
2020,Midwestern State,Lone Star,0,1,False,
2020,Pittsburgh,ACC,6,5,False,5950.0
2020,East Texas Baptist University,American Southwest,3,2,False,
2020,South Dakota State,MVFC,8,2,True,
2020,Akron,Mid-American,1,5,False,278.6666666666667
2020,UNLV,Mountain West,0,6,False,666.6666666666666
2020,Murray State,OVC,5,2,False,
2020,Hawai'i,Mountain West,5,4,True,779.0
2020,San Diego State,Mountain West,4,4,False,895.0
2020,Lebanon Valley,Mid Atlantic,2,0,False,
2020,West Virginia,Big 12,6,4,True,10507.555555555555
2020,Tarleton State,FCS Independents,5,3,False,
2020,Berry College,Southern Athletic,4,0,False,
2020,Heidelberg,Ohio,4,0,False,
2020,Lake Forest College,Midwest,3,0,False,
2020,Campbell,Big South,0,4,False,3211.75
2020,McKendree,Great Lakes,1,1,False,
2020,Coe College,American Rivers,0,1,False,
2020,UCF,American Athletic,6,4,True,8527.555555555555
2020,Kennesaw State,Big South,4,1,False,
2020,Fordham,Patriot,2,1,False,
2020,Ferrum,Old Dominion,2,3,False,
2020,Cal Poly,Big Sky,0,3,False,
2020,Florida,SEC,8,4,True,15709.363636363636
2020,Furman,Southern,3,4,False,
2020,North Carolina,ACC,8,4,True,4434.818181818182
2020,Wisconsin-Lutheran,NACC,1,2,False,
2020,Stanford,Pac-12,4,2,False,46.333333333333336
2020,Troy,Sun Belt,5,6,False,7385.818181818182
2020,Mount St. Joseph,Heartland,5,1,False,
2020,Vanderbilt,SEC,0,9,False,7348.666666666667
2020,North Carolina Wesleyan,USA South,0,3,False,
2020,Hardin-Simmons,American Southwest,4,1,False,
2020,Michigan State,Big Ten,2,5,False,554.4
2020,Long Island University,NEC,2,2,False,
2020,Ball State,Mid-American,7,1,True,409.2857142857143
2020,East Central (OK),Great American,1,0,False,
2020,Grove City College,Presidents',2,2,False,
2020,University of Mount Union,Ohio,3,0,False,
2020,UVA Wise,South Atlantic,1,2,False,
2020,Georgia Southern,Sun Belt,8,5,True,5026.166666666667
2020,West Texas A&M,Lone Star,0,1,False,
2020,Rutgers,Big Ten,3,6,False,264.3333333333333
2020,East Carolina,American Athletic,3,6,False,3061.0
2020,Kentucky Wesleyan,Great Midwest Athletic,1,4,False,
2020,South Alabama,Sun Belt,4,7,False,5074.8
2020,Maryville College (TN),USA South,0,2,False,
2020,Eastern Michigan,Mid-American,2,4,False,347.1666666666667
2020,Defiance College,Heartland,2,5,False,
2020,Dubuque,American Rivers,1,0,False,
2020,Bowling Green,Mid-American,0,5,False,836.4
2020,North Park,CCIW,0,3,False,
2020,UL Monroe,Sun Belt,0,10,False,4400.7
2020,Davidson,Pioneer,4,3,False,
